quest_id,stage_id,thumbnail_character_id,stamina,rank_exp,red_flg,blue_flg,green_flg,yellow_flg,heal_flg,attack_count,treasure_type,treasure_value,prev_quest_id,prev_stage_id,background,completable_time,valid_flg,crash_panel_materials,stage_target,bgm,bgm_boss,bgm_boss_last,continue_limit,attribute_red,attribute_blue,attribute_green,attribute_yellow,need_rank,chat_type,treasure_bug,stage_type
13101,23,347,20,1821,1,1,1,1,1,3,character,"346,347,347",13101,22,26,anytime,1,6,singleonly,13,0,0,-1,0,0,0,0,-1,normal,null,normal
13101,24,343,20,2871,1,1,1,1,1,3,character,"342,343,343",13101,23,26,anytime,1,6,singleonly,13,0,0,-1,0,0,0,0,-1,normal,null,normal
13101,25,368,22,3740,1,1,1,1,1,3,character,368,13101,24,26,anytime,1,6,singleonly,13,0,0,-1,0,0,0,0,-1,normal,null,normal
13300,1,347,15,750,1,1,1,1,1,3,character,"347,347,347,837",NULL,NULL,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13300,2,343,18,990,1,1,1,1,1,3,character,"343,343,343,342",13300,1,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13300,3,335,19,1140,1,1,1,1,1,3,character,"335,335,335,334",13300,2,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13300,4,339,20,1300,1,1,1,1,1,3,character,"339,339,339,338",13300,3,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13300,5,837,24,1680,1,1,1,1,1,3,character,"837,610,125",13300,4,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13300,6,612,25,1875,1,1,1,1,1,3,character,"612,612,355",13300,5,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13300,7,613,28,2240,1,1,1,1,1,3,character,"613,613,353",13300,6,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13300,8,611,30,2550,1,1,1,1,1,3,character,"611,611,349",13300,7,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13300,9,610,31,2790,1,1,1,1,1,3,character,"837,610,125",13300,8,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13300,10,0,35,3325,1,1,1,1,1,3,polygon,2,13300,9,965,anytime,3,6,singleonly,13,1330,0,0,0,0,0,0,-1,normal,null,normal
13300,11,612,37,3700,1,1,1,1,1,3,character,"612,612,612,351",13300,10,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13300,12,613,38,3990,1,1,1,1,1,3,character,"613,613,613,346",13300,11,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13300,13,611,39,4290,1,1,1,1,1,3,character,"611,611,611,338",13300,12,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13300,14,614,40,4600,1,1,1,1,1,3,character,"614,611,334,334",13300,13,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13300,15,1115,50,6250,1,1,1,1,1,3,character,1114,13300,14,965,anytime,3,6,singleonly,13,1330,10,0,0,0,0,0,-1,normal,10,normal
13301,1,347,15,750,1,1,1,1,1,3,character,"347,837,347",NULL,NULL,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13301,2,343,18,990,1,1,1,1,1,3,character,"343,343,343",13301,1,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13301,3,335,19,1140,1,1,1,1,1,3,character,"335,335,335",13301,2,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13301,4,339,20,1300,1,1,1,1,1,3,character,"339,339,339",13301,3,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13301,5,837,24,1680,1,1,1,1,1,3,character,"837,610,125",13301,4,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13301,6,612,25,1875,1,1,1,1,1,3,character,"612,612,355",13301,5,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13301,7,613,28,2240,1,1,1,1,1,3,character,"613,613,353",13301,6,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13301,8,611,30,2550,1,1,1,1,1,3,character,"611,611,349",13301,7,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13301,9,837,31,2790,1,1,1,1,1,3,character,"837,610,125",13301,8,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13301,10,0,35,3325,1,1,1,1,1,3,polygon,2,13301,9,965,anytime,3,6,singleonly,13,1330,0,0,0,0,0,0,-1,normal,null,normal
13301,11,612,37,3700,1,1,1,1,1,3,character,"612,612,612",13301,10,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13301,12,613,38,3990,1,1,1,1,1,3,character,"613,613,613",13301,11,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13301,13,611,39,4290,1,1,1,1,1,3,character,"611,611,611",13301,12,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13301,14,614,40,4600,1,1,1,1,1,3,character,"614,611,351",13301,13,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13301,15,1115,50,6250,1,1,1,1,1,3,character,1114,13301,14,965,anytime,3,6,singleonly,13,1330,10,0,0,0,0,0,-1,normal,10,normal
13302,1,347,10,600,1,1,1,1,1,3,character,"347,837,347",NULL,NULL,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13302,2,343,11,860,1,1,1,1,1,3,character,"343,343,125",13302,1,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13302,3,335,12,1140,1,1,1,1,1,3,character,"335,335,125",13302,2,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13302,4,339,13,1440,1,1,1,1,1,3,character,"339,339,125",13302,3,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13302,5,837,14,1760,1,1,1,1,1,3,character,"837,610,610",13302,4,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13302,6,612,15,2100,1,1,1,1,1,3,character,"612,612,355",13302,5,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13302,7,613,16,2460,1,1,1,1,1,3,character,"613,613,353",13302,6,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13302,8,611,17,2840,1,1,1,1,1,3,character,"611,611,349",13302,7,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13302,9,837,18,3240,1,1,1,1,1,3,character,"837,614,351",13302,8,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13302,10,0,19,3660,1,1,1,1,1,3,polygon,7,13302,9,965,anytime,3,6,singleonly,13,1330,0,0,0,0,0,0,-1,normal,null,normal
13302,11,612,20,4100,1,1,1,1,1,3,character,"612,612,612",13302,10,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13302,12,613,21,4560,1,1,1,1,1,3,character,"613,613,613",13302,11,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13302,13,611,22,5040,1,1,1,1,1,3,character,"611,611,611",13302,12,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13302,14,614,23,5540,1,1,1,1,1,3,character,"614,614",13302,13,965,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13302,15,1115,50,10000,1,1,1,1,1,3,character,1114,13302,14,965,anytime,3,6,singleonly,13,1330,10,0,0,0,0,0,-1,normal,10,normal
13400,1,347,10,600,1,1,1,1,1,3,character,"347,837,347",NULL,NULL,976,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13400,2,343,11,860,1,1,1,1,1,3,character,"343,343,125",13400,1,976,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13400,3,335,12,1140,1,1,1,1,1,3,character,"335,335,125",13400,2,976,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13400,4,339,13,1440,1,1,1,1,1,3,character,"339,339,125",13400,3,976,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13400,5,837,14,1760,1,1,1,1,1,3,character,"837,610,610",13400,4,976,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13400,6,612,15,2100,1,1,1,1,1,3,character,"612,612,355",13400,5,976,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13400,7,613,16,2460,1,1,1,1,1,3,character,"613,613,353",13400,6,976,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13400,8,611,17,2840,1,1,1,1,0,3,character,"611,611,349",13400,7,976,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13400,9,837,18,3240,1,1,1,1,1,3,character,"837,614,351",13400,8,976,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13400,10,0,19,3660,1,1,1,1,1,3,polygon,7,13400,9,976,anytime,3,6,singleonly,13,1330,0,0,0,0,0,0,-1,normal,null,normal
13400,11,612,20,4100,1,1,1,1,1,3,character,"612,612,612",13400,10,976,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13400,12,613,21,4560,1,1,1,1,1,3,character,"613,613,613",13400,11,976,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13400,13,611,22,5040,1,1,1,1,1,3,character,"611,611,611",13400,12,976,anytime,3,6,singleonly,13,40,0,0,0,0,0,0,-1,normal,null,normal
13400,14,614,23,5540,1,1,1,1,1,3,character,"614,614",13400,13,976,anytime,3,6,singleonly,13,0,0,0,0,0,0,0,-1,normal,null,normal
13400,15,1269,50,10000,1,1,1,1,1,3,character,1268,13400,14,976,anytime,3,6,singleonly,13,1330,10,0,0,0,0,0,-1,normal,10,normal
14001,1,347,1,500,1,1,1,1,0,3,none,0,NULL,NULL,12,anytime,3,6,singleonly,15,0,0,-1,0,0,0,0,30,normal,null,normal
14001,2,343,1,500,1,1,1,1,0,3,none,0,NULL,NULL,5,anytime,3,6,singleonly,15,0,0,-1,0,0,0,0,30,normal,null,normal
14001,3,339,1,500,1,1,1,1,0,3,none,0,NULL,NULL,7,anytime,3,6,singleonly,15,0,0,-1,0,0,0,0,30,normal,null,normal
14001,4,335,1,500,1,1,1,1,0,3,none,0,NULL,NULL,10,anytime,3,6,singleonly,15,0,0,-1,0,0,0,0,30,normal,null,normal
14001,5,334,1,350,1,1,1,1,0,3,none,0,NULL,NULL,201,anytime,0,6,singleonly,15,0,0,-1,0,0,0,0,80,normal,null,normal
14001,6,334,1,350,1,1,1,1,0,3,none,0,NULL,NULL,201,anytime,0,6,singleonly,15,0,0,-1,0,0,0,0,80,normal,null,normal
14001,7,334,1,350,1,1,1,1,0,3,none,0,NULL,NULL,201,anytime,0,6,singleonly,15,0,0,-1,0,0,0,0,80,normal,null,normal
14001,8,334,1,350,1,1,1,1,0,3,none,0,NULL,NULL,201,anytime,0,6,singleonly,15,0,0,-1,0,0,0,0,80,normal,null,normal
14002,1,119,1,777,1,1,1,1,0,3,none,0,NULL,NULL,105,anytime,3,6,singleonly,1,0,0,-1,0,0,0,0,30,normal,null,normal
14002,2,119,1,350,1,1,1,1,0,3,none,0,NULL,NULL,105,anytime,0,6,singleonly,1,0,0,-1,0,0,0,0,10,normal,null,normal
14003,1,125,1,860,1,1,1,1,0,3,none,0,NULL,NULL,7,anytime,3,6,singleonly,15,0,0,-1,0,0,0,0,30,normal,null,normal
14003,2,611,1,999,1,1,1,1,0,3,none,0,NULL,NULL,10,anytime,3,6,singleonly,15,0,0,-1,0,0,0,0,50,normal,null,normal
14003,3,613,1,999,1,1,1,1,0,3,none,0,NULL,NULL,5,anytime,3,6,singleonly,15,0,0,-1,0,0,0,0,50,normal,null,normal
14003,4,612,1,999,1,1,1,1,0,3,none,0,NULL,NULL,7,anytime,3,6,singleonly,15,0,0,-1,0,0,0,0,50,normal,null,normal
14004,1,347,1,500,1,1,1,1,0,3,none,0,NULL,NULL,12,anytime,1,6,lineonly,15,0,0,-1,0,0,0,0,30,normal,null,normal
14004,2,343,1,500,1,1,1,1,0,3,none,0,NULL,NULL,5,anytime,1,6,lineonly,15,0,0,-1,0,0,0,0,30,normal,null,normal
14004,3,339,1,500,1,1,1,1,0,3,none,0,NULL,NULL,7,anytime,1,6,lineonly,15,0,0,-1,0,0,0,0,30,normal,null,normal
14004,4,335,1,500,1,1,1,1,0,3,none,0,NULL,NULL,10,anytime,1,6,lineonly,15,0,0,-1,0,0,0,0,30,normal,null,normal
14005,1,119,1,777,1,1,1,1,0,3,none,0,NULL,NULL,105,anytime,1,6,lineonly,1,0,0,-1,0,0,0,0,30,normal,null,normal
14006,1,125,1,860,1,1,1,1,0,3,none,0,NULL,NULL,7,anytime,1,6,lineonly,15,0,0,-1,0,0,0,0,30,normal,null,normal
15027,1,NULL,18,3740,1,1,1,1,1,3,none,0,26,6,27,anytime,3,6,everyone,0,0,0,-1,0,1,0,1,-1,normal,null,normal
15027,2,NULL,19,4140,1,1,1,1,1,3,none,0,15027,1,27,anytime,3,6,everyone,0,0,0,-1,0,1,0,1,-1,normal,null,normal
15027,3,NULL,22,5250,1,1,1,1,1,3,none,0,15027,2,27,anytime,3,6,everyone,3,0,0,-1,0,1,0,1,-1,normal,null,normal
15027,4,343,1,1,1,1,1,1,1,3,character,"343,343,343,343,343,608",15027,3,27,once,3,6,singleonly,1,0,0,-1,0,1,0,1,-1,normal,null,normal
15028,1,NULL,18,3870,1,1,1,1,1,3,none,0,15027,4,28,anytime,3,6,everyone,0,0,0,-1,1,0,1,0,-1,normal,null,normal
15028,2,NULL,19,4500,1,1,1,1,1,3,none,0,15028,1,28,anytime,3,6,everyone,0,0,0,-1,1,0,1,0,-1,normal,null,normal
15028,3,NULL,22,5580,1,1,1,1,1,3,none,0,15028,2,28,anytime,3,6,everyone,3,0,0,-1,1,0,1,0,-1,normal,null,normal
15028,4,347,1,1,1,1,1,1,1,3,character,"347,347,347,347,347,609",15028,3,28,once,3,6,singleonly,1,0,0,-1,1,0,1,0,-1,normal,null,normal
15029,1,NULL,18,4210,1,1,1,1,1,3,none,0,15028,4,29,anytime,3,6,everyone,0,0,0,-1,0,0,1,1,-1,normal,null,normal
15029,2,NULL,19,4800,1,1,1,1,1,3,none,0,15029,1,29,anytime,3,6,everyone,0,0,0,-1,0,0,1,1,-1,normal,null,normal
15029,3,NULL,22,5970,1,1,1,1,1,3,none,0,15029,2,29,anytime,3,6,everyone,3,0,0,-1,0,0,1,1,-1,normal,null,normal
15029,4,339,1,1,1,1,1,1,1,3,character,"339,339,339,339,339,607",15029,3,29,once,3,6,singleonly,1,0,0,-1,0,0,1,1,-1,normal,null,normal
15030,1,NULL,18,4460,1,1,1,1,1,3,none,0,15029,4,30,anytime,3,6,everyone,0,0,0,-1,1,1,0,0,-1,normal,null,normal
15030,2,NULL,19,5040,1,1,1,1,1,3,none,0,15030,1,30,anytime,3,6,everyone,0,0,0,-1,1,1,0,0,-1,normal,null,normal
15030,3,NULL,22,6370,1,1,1,1,1,3,none,0,15030,2,30,anytime,3,6,everyone,3,0,0,-1,1,1,0,0,-1,normal,null,normal
15030,4,335,1,1,1,1,1,1,1,3,character,"335,335,335,335,335,607,608,609",15030,3,30,once,3,6,singleonly,1,0,0,-1,1,1,0,0,-1,normal,null,normal
15031,1,NULL,19,5040,1,1,1,1,1,3,none,0,15030,4,31,anytime,3,6,everyone,0,0,0,-1,1,1,1,1,-1,normal,null,normal
15031,2,NULL,21,5760,1,1,1,1,1,3,none,0,15031,1,31,anytime,3,6,everyone,0,0,0,-1,1,1,1,1,-1,normal,null,normal
15031,3,NULL,24,7200,1,1,1,1,1,3,none,0,15031,2,31,anytime,3,6,everyone,3,0,0,-1,1,1,1,1,-1,normal,null,normal
15031,4,343,1,1,1,1,1,1,1,3,character,"343,343,343,343,343,607,608,609",15031,3,31,once,3,6,singleonly,1,0,0,-1,1,1,1,1,-1,normal,null,normal
20001,1,262,8,384,1,1,1,1,1,3,none,0,NULL,NULL,14,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
20001,2,262,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,14,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
20001,3,263,20,2000,1,1,1,1,1,3,polygon,1,NULL,NULL,14,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
20002,1,264,8,384,1,1,1,1,0,3,none,0,NULL,NULL,19,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
20002,2,264,15,1200,1,1,1,1,0,3,none,0,NULL,NULL,19,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
20002,3,265,20,2000,1,1,1,1,0,3,polygon,1,NULL,NULL,19,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
20003,1,266,8,384,1,1,1,1,1,3,none,0,NULL,NULL,11,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
20003,2,266,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,11,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
20003,3,267,20,2000,1,1,1,1,1,3,polygon,1,NULL,NULL,11,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
20004,1,268,8,384,1,1,1,1,0,3,none,0,NULL,NULL,4,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
20004,2,268,15,1200,1,1,1,1,0,3,none,0,NULL,NULL,4,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
20004,3,269,20,2000,1,1,1,1,0,3,polygon,1,NULL,NULL,4,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
20005,1,286,8,384,1,1,1,1,1,4,none,0,NULL,NULL,14,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
20005,2,286,15,1200,1,1,1,1,1,4,none,0,NULL,NULL,14,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
20005,3,287,20,2000,1,1,1,1,1,4,polygon,1,NULL,NULL,14,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
20006,1,280,8,384,1,1,1,1,1,2,none,0,NULL,NULL,19,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
20006,2,280,15,1200,1,1,1,1,1,2,none,0,NULL,NULL,19,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
20006,3,281,20,2000,1,1,1,1,1,2,polygon,1,NULL,NULL,19,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
20007,1,282,8,384,1,1,1,1,1,4,none,0,NULL,NULL,17,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
20007,2,282,15,1200,1,1,1,1,1,4,none,0,NULL,NULL,17,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
20007,3,283,20,2000,1,1,1,1,1,4,polygon,1,NULL,NULL,17,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
20008,1,284,8,384,1,1,1,1,1,3,none,0,NULL,NULL,8,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
20008,2,284,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,8,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
20008,3,285,20,2000,1,1,1,1,1,3,polygon,1,NULL,NULL,8,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
20009,1,NULL,8,384,1,1,1,1,1,3,none,0,NULL,NULL,25,anytime,0,5,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
20009,2,302,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,25,anytime,3,5,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
20009,3,303,20,2000,1,1,1,1,1,3,polygon,1,NULL,NULL,25,anytime,3,5,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
20010,1,304,8,384,1,1,0,1,1,3,none,0,NULL,NULL,2601,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
20010,2,304,15,1200,1,1,0,1,1,3,none,0,NULL,NULL,2601,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
20010,3,305,20,2000,1,1,0,1,1,3,polygon,1,NULL,NULL,2601,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
20011,1,298,8,384,1,1,1,1,1,3,none,0,NULL,NULL,10,anytime,3,5,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
20011,2,298,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,10,anytime,3,5,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
20011,3,299,20,2000,1,1,1,1,1,3,polygon,1,NULL,NULL,10,anytime,3,5,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
20012,1,300,8,384,0,1,1,1,1,3,none,0,NULL,NULL,19,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
20012,2,300,15,1200,0,1,1,1,1,3,none,0,NULL,NULL,19,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
20012,3,301,20,2000,0,1,1,1,1,3,polygon,1,NULL,NULL,19,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
20013,1,720,8,384,1,1,1,1,1,3,none,0,NULL,NULL,10,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
20013,2,720,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,10,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
20013,3,721,20,2000,1,1,1,1,1,3,polygon,1,NULL,NULL,10,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
20014,1,842,8,384,1,1,1,1,1,3,none,0,NULL,NULL,17,anytime,3,4,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
20014,2,842,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,17,anytime,3,4,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
20014,3,842,20,2000,1,1,1,1,1,3,polygon,1,NULL,NULL,17,anytime,3,4,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
20015,1,856,8,384,1,1,1,1,1,3,none,0,NULL,NULL,6,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
20015,2,856,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,6,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
20015,3,857,20,2000,1,1,1,1,1,3,polygon,1,NULL,NULL,6,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
20016,1,739,8,384,1,1,1,1,1,3,none,0,NULL,NULL,13,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
20016,2,739,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,13,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
20016,3,739,20,2000,1,1,1,1,1,3,polygon,1,NULL,NULL,13,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
20017,1,932,8,384,1,1,1,0,1,3,none,0,NULL,NULL,24,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
20017,2,932,15,1200,1,1,1,0,1,3,none,0,NULL,NULL,24,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
20017,3,932,20,2000,1,1,1,0,1,3,polygon,1,NULL,NULL,24,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
20018,1,1005,8,384,1,1,1,1,1,3,none,0,NULL,NULL,7,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
20018,2,1005,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,7,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
20018,3,1005,20,2000,1,1,1,1,1,3,polygon,1,NULL,NULL,7,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
20019,1,1020,8,384,1,1,1,1,1,3,none,0,NULL,NULL,2,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
20019,2,1020,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,2,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
20019,3,1020,20,2000,1,1,1,1,1,3,polygon,1,NULL,NULL,2,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
20020,1,1060,8,384,1,1,1,1,1,3,none,0,NULL,NULL,23,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
20020,2,1060,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,23,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
20020,3,1060,20,2000,1,1,1,1,1,3,polygon,1,NULL,NULL,23,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
20021,1,1095,8,384,1,1,1,1,1,3,none,0,NULL,NULL,4,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
20021,2,1095,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,4,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
20021,3,1095,20,2000,1,1,1,1,1,3,polygon,1,NULL,NULL,4,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
20022,1,377,10,350,1,1,1,1,0,3,polygon,1,NULL,NULL,901,anytime,3,6,multionly,0,0,0,-1,0,0,0,0,-1,normal,null,normal
30001,1,270,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,7,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30001,2,270,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,7,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30001,3,271,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,7,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30002,1,272,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,17,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
30002,2,272,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,17,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
30002,3,273,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,17,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,strategy,null,normal
30003,1,274,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,20,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
