character_id,min_hp,min_attack,min_defense,max_hp,max_attack,max_defense,base_reward_bits,base_reward_exp,skip,level_test
1035,3902,241,0,158401,9776,0,340,0,0,NULL
1036,3902,241,0,158401,9776,0,340,0,0,NULL
1037,4165,276,0,169099,11195,0,340,0,0,NULL
1038,4165,276,0,169099,11195,0,340,0,0,NULL
1039,3825,241,0,155295,9776,0,400,0,0,NULL
1040,3825,241,0,155295,9776,0,400,0,0,NULL
1041,4080,378,0,165648,15337,0,680,0,0,NULL
1042,4080,378,0,165648,15337,0,680,0,0,NULL
1043,3745,246,0,152065,9971,0,680,0,0,NULL
1044,3745,246,0,152065,9971,0,680,0,0,NULL
1045,4250,306,0,172550,12436,0,480,0,0,NULL
1046,4250,407,0,172550,16540,0,480,0,0,NULL
1047,4075,265,0,165441,10754,0,400,0,0,NULL
1048,7229,250,0,293482,10156,0,540,0,0,NULL
1049,3995,265,0,162197,10754,0,400,0,0,NULL
1050,4080,273,0,165648,11079,0,680,0,0,NULL
1051,3915,273,0,158953,11083,0,400,0,0,NULL
1052,3199,219,0,129868,8906,0,680,0,0,NULL
1053,3998,281,0,162335,11419,0,680,0,0,NULL
1054,3998,281,0,162335,11419,0,680,0,0,NULL
1055,4250,370,0,172550,15036,0,400,0,0,NULL
1056,4335,356,0,176001,14447,0,400,0,0,NULL
1057,4250,356,0,172550,14447,0,400,0,0,NULL
1058,3998,374,0,162335,15187,0,680,0,0,NULL
1059,3182,253,0,129205,10288,0,680,0,0,NULL
1060,4162,273,0,168961,11079,0,680,0,0,NULL
1061,4618,239,0,187501,9719,0,480,0,0,NULL
1062,6039,258,0,245194,10467,0,480,0,0,NULL
1063,3672,246,0,149083,9971,0,680,0,0,NULL
1064,3672,246,0,149083,9971,0,680,0,0,NULL
1065,4080,378,0,165648,15337,0,680,0,0,NULL
1066,4080,378,0,165648,15337,0,680,0,0,NULL
1067,3738,284,0,151743,11548,0,540,0,0,NULL
1068,4888,306,0,198433,12436,0,540,0,0,NULL
1069,3745,246,0,152065,9971,0,680,0,0,NULL
1070,3745,246,0,152065,9971,0,680,0,0,NULL
1071,4162,363,0,168961,14736,0,680,0,0,NULL
1072,3995,352,0,162197,14302,0,400,0,0,NULL
1073,3995,352,0,162197,14302,0,400,0,0,NULL
1074,3599,253,0,146102,10277,0,680,0,0,NULL
1075,3599,253,0,146102,10277,0,680,0,0,NULL
1076,4335,268,0,176001,10862,0,400,0,0,NULL
1077,4335,268,0,176001,10862,0,400,0,0,NULL
1078,4335,268,0,176001,10862,0,400,0,0,NULL
1079,100,1000,0,100,1000,0,2000000,0,0,NULL
1080,100,1000,0,100,1000,0,2000000,0,0,NULL
1081,100,1000,0,100,1000,0,2000000,0,0,NULL
1082,100,1000,0,100,1000,0,2000000,0,0,NULL
1083,3599,253,0,146102,10277,0,680,0,0,NULL
1084,3599,253,0,146102,10277,0,680,0,0,NULL
1085,3902,241,0,158401,9776,0,400,0,0,NULL
1086,3902,241,0,158401,9776,0,400,0,0,NULL
1087,4335,268,0,176001,10862,0,400,0,0,NULL
1088,3902,241,0,158401,9776,0,340,0,0,NULL
1089,3902,241,0,158401,9776,0,340,0,0,NULL
1090,4165,367,0,169099,14889,0,400,0,0,NULL
1091,4165,367,0,169099,14889,0,400,0,0,NULL
1092,4075,352,0,165441,14302,0,400,0,0,NULL
1093,4165,367,0,169099,14889,0,340,0,0,NULL
1094,2925,246,0,118755,9985,0,480,0,0,NULL
1095,3825,265,0,155295,10754,0,480,0,0,NULL
1096,2925,233,0,118755,9448,0,340,0,0,NULL
1097,3825,251,0,155295,10175,0,340,0,0,NULL
1098,3524,246,0,143058,9974,0,400,0,0,NULL
1099,3524,246,0,143058,9974,0,400,0,0,NULL
1100,3995,367,0,162197,14886,0,400,0,0,NULL
1101,3995,367,0,162197,14886,0,400,0,0,NULL
1102,4335,294,0,176001,11948,0,480,0,0,NULL
1103,4335,294,0,176001,11948,0,480,0,0,NULL
1104,2750,221,0,111630,8987,0,400,0,0,NULL
1105,3596,238,0,145977,9678,0,400,0,0,NULL
1106,3915,363,0,158953,14740,0,400,0,0,NULL
1107,3915,363,0,158953,14740,0,400,0,0,NULL
1108,4165,367,0,169099,14889,0,400,0,0,NULL
1109,3825,251,0,155295,10175,0,400,0,0,NULL
1110,3825,251,0,155295,10175,0,400,0,0,NULL
1111,4250,356,0,172550,14447,0,400,0,0,NULL
1112,4250,356,0,172550,14447,0,400,0,0,NULL
1113,4250,268,0,172550,10862,0,400,0,0,NULL
1114,3902,265,0,158401,10754,0,480,0,0,NULL
1115,3902,265,0,158401,10754,0,480,0,0,NULL
1116,4080,378,0,165648,15337,0,680,0,0,NULL
1117,3902,241,0,158401,9776,0,400,0,0,NULL
1118,3196,207,0,129758,8388,0,400,0,0,NULL
1119,3915,363,0,158953,14740,0,400,0,0,NULL
1120,3998,374,0,162335,15187,0,680,0,0,NULL
1121,4335,268,0,176001,10862,0,400,0,0,NULL
1122,4250,268,0,172550,10862,0,400,0,0,NULL
1123,4250,268,0,172550,10862,0,400,0,0,NULL
1124,3825,251,0,155295,10175,0,400,0,0,NULL
1125,3825,251,0,155295,10175,0,400,0,0,NULL
1126,6286,227,0,255201,9233,0,400,0,0,NULL
1127,4250,356,0,172550,14447,0,400,0,0,NULL
1128,3749,248,0,152189,10075,0,400,0,0,NULL
1129,4250,306,0,172550,12436,0,480,0,0,NULL
1130,4250,306,0,172550,12436,0,480,0,0,NULL
1131,3902,241,0,158401,9776,0,400,0,0,NULL
1132,3902,241,0,158401,9776,0,400,0,0,NULL
1133,3915,363,0,158953,14740,0,400,0,0,NULL
1134,3915,363,0,158953,14740,0,400,0,0,NULL
1135,4335,356,0,176001,14447,0,400,0,0,NULL
1136,4335,356,0,176001,14447,0,400,0,0,NULL
1137,3825,251,0,155295,10175,0,400,0,0,NULL
1138,3825,251,0,155295,10175,0,400,0,0,NULL
1139,4335,268,0,176001,10862,0,400,0,0,NULL
1140,4335,268,0,176001,10862,0,400,0,0,NULL
1141,3995,265,0,162197,10754,0,400,0,0,NULL
1142,3995,265,0,162197,10754,0,400,0,0,NULL
1143,2867,230,0,116380,9356,0,400,0,0,NULL
1144,3749,248,0,152189,10075,0,400,0,0,NULL
1145,5311,239,0,215626,9719,0,540,0,0,NULL
1146,6945,258,0,281973,10467,0,540,0,0,NULL
1147,3672,256,0,149083,10378,0,680,0,0,NULL
1148,3672,256,0,149083,10378,0,680,0,0,NULL
1149,3672,246,0,149083,9971,0,680,0,0,NULL
1150,3672,246,0,149083,9971,0,680,0,0,NULL
1151,2496,206,0,101338,8352,0,680,0,0,NULL
1152,3264,222,0,132518,8995,0,680,0,0,NULL
1153,6034,232,0,244993,9417,0,680,0,0,NULL
1154,6034,232,0,244993,9417,0,680,0,0,NULL
1155,4080,273,0,165648,11079,0,680,0,0,NULL
1156,4080,273,0,165648,11079,0,680,0,0,NULL
1157,3998,374,0,162335,15187,0,680,0,0,NULL
1158,3998,374,0,162335,15187,0,680,0,0,NULL
1159,4335,356,0,176001,14447,0,400,0,0,NULL
1160,4335,356,0,176001,14447,0,400,0,0,NULL
1161,4165,367,0,169099,14889,0,400,0,0,NULL
1162,4165,367,0,169099,14889,0,400,0,0,NULL
1163,4165,367,0,169099,14889,0,400,0,0,NULL
1164,3400,217,0,138040,8818,0,400,0,0,NULL
1165,3400,217,0,138040,8818,0,400,0,0,NULL
1166,4250,356,0,172550,14447,0,400,0,0,NULL
1167,4250,356,0,172550,14447,0,400,0,0,NULL
1168,3749,248,0,152189,10075,0,400,0,0,NULL
1169,3749,248,0,152189,10075,0,400,0,0,NULL
1170,4399,276,0,178589,11192,0,540,0,0,NULL
1171,4335,268,0,176001,10862,0,400,0,0,NULL
1172,4165,276,0,169099,11195,0,400,0,0,NULL
1173,3468,209,0,140801,8472,0,340,0,0,NULL
1174,3199,219,0,129868,8906,0,680,0,0,NULL
1175,3995,276,0,162197,11192,0,400,0,0,NULL
1176,4250,278,0,172550,11305,0,400,0,0,NULL
1177,4075,265,0,165441,10754,0,400,0,0,NULL
1178,4335,356,0,176001,14447,0,340,0,0,NULL
1179,4335,356,0,176001,14447,0,400,0,0,NULL
1180,6163,227,0,250198,9233,0,520,0,0,NULL
1181,4250,268,0,172550,10862,0,400,0,0,NULL
1182,4250,268,0,172550,10862,0,400,0,0,NULL
1183,6039,234,0,245194,9515,0,340,0,0,NULL
1184,4165,367,0,169099,14889,0,400,0,0,NULL
1185,3332,215,0,135279,8732,0,400,0,0,NULL
1186,4165,276,0,169099,11195,0,400,0,0,NULL
1187,2500,265,0,101500,10740,0,340,0,0,NULL
1188,2550,191,0,103530,7759,0,340,0,0,NULL
1189,2000,149,0,81200,6052,0,340,0,0,NULL
1190,2450,262,0,99470,10635,0,340,0,0,NULL
1191,3749,248,0,152189,10075,0,340,0,0,NULL
1192,4165,276,0,169099,11195,0,340,0,0,NULL
1193,3995,367,0,162197,14886,0,400,0,0,NULL
1194,4335,268,0,176001,10862,0,340,0,0,NULL
1195,4335,268,0,176001,10862,0,340,0,0,NULL
1196,4075,265,0,165441,10754,0,400,0,0,NULL
1197,4335,268,0,176001,10862,0,400,0,0,NULL
1198,4250,356,0,172550,14447,0,520,0,0,NULL
1199,3332,237,0,135279,9605,0,480,0,0,NULL
1200,2925,224,0,118755,9078,0,340,0,0,NULL
1201,3825,241,0,155295,9776,0,340,0,0,NULL
1202,3672,256,0,149083,10378,0,680,0,0,NULL
1203,3672,256,0,149083,10378,0,680,0,0,NULL
1204,4162,363,0,168961,14736,0,680,0,0,NULL
1205,4162,363,0,168961,14736,0,680,0,0,NULL
1206,3998,374,0,162335,15187,0,680,0,0,NULL
1207,3998,374,0,162335,15187,0,680,0,0,NULL
1208,5916,241,0,240190,9802,0,680,0,0,NULL
1209,5916,241,0,240190,9802,0,680,0,0,NULL
1210,3182,337,0,129205,13683,0,680,0,0,NULL
1211,4162,363,0,168961,14736,0,680,0,0,NULL
1212,3672,246,0,149083,9971,0,680,0,0,NULL
1213,3672,246,0,149083,9971,0,680,0,0,NULL
1214,3998,281,0,162335,11419,0,680,0,0,NULL
1215,3998,281,0,162335,11419,0,680,0,0,NULL
1216,3116,327,0,126514,13281,0,400,0,0,NULL
1217,4075,352,0,165441,14302,0,400,0,0,NULL
1218,5793,225,0,235186,9140,0,400,0,0,NULL
1219,5793,225,0,235186,9140,0,400,0,0,NULL
1220,3915,273,0,158953,11083,0,400,0,0,NULL
1221,3915,273,0,158953,11083,0,400,0,0,NULL
1222,3596,238,0,145977,9678,0,400,0,0,NULL
1223,3596,238,0,145977,9678,0,400,0,0,NULL
1224,3055,340,0,124033,13823,0,400,0,0,NULL
1225,3995,367,0,162197,14886,0,400,0,0,NULL
1226,4075,352,0,165441,14302,0,400,0,0,NULL
1227,4075,352,0,165441,14302,0,400,0,0,NULL
1228,3995,352,0,162197,14302,0,400,0,0,NULL
1229,3995,352,0,162197,14302,0,400,0,0,NULL
1230,3332,237,0,135279,9605,0,480,0,0,NULL
1231,3332,237,0,135279,9605,0,480,0,0,NULL
1232,4165,367,0,169099,14889,0,400,0,0,NULL
1233,4165,367,0,169099,14889,0,400,0,0,NULL
1234,4250,370,0,172550,15036,0,400,0,0,NULL
1235,4250,370,0,172550,15036,0,400,0,0,NULL
1236,3185,256,0,129311,10395,0,340,0,0,NULL
1237,4165,276,0,169099,11195,0,340,0,0,NULL
1238,4335,356,0,176001,14447,0,340,0,0,NULL
1239,4335,356,0,176001,14447,0,340,0,0,NULL
1240,5793,225,0,235186,9140,0,400,0,0,NULL
1241,5793,225,0,235186,9140,0,400,0,0,NULL
1242,3995,276,0,162197,11192,0,400,0,0,NULL
1243,3995,276,0,162197,11192,0,400,0,0,NULL
1244,3995,367,0,162197,14886,0,400,0,0,NULL
1245,3995,367,0,162197,14886,0,400,0,0,NULL
1246,3260,207,0,132353,8388,0,400,0,0,NULL
1247,3260,207,0,132353,8388,0,400,0,0,NULL
1248,2444,192,0,99226,7789,0,400,0,0,NULL
1249,3196,207,0,129758,8388,0,400,0,0,NULL
1250,3915,363,0,158953,14740,0,400,0,0,NULL
1251,3915,363,0,158953,14740,0,400,0,0,NULL
1252,3120,337,0,126672,13683,0,680,0,0,NULL
1253,4080,363,0,165648,14736,0,680,0,0,NULL
1254,4162,363,0,168961,14736,0,680,0,0,NULL
1255,4162,363,0,168961,14736,0,680,0,0,NULL
1256,3998,374,0,162335,15187,0,680,0,0,NULL
1257,3998,374,0,162335,15187,0,680,0,0,NULL
1258,4162,363,0,168961,14736,0,680,0,0,NULL
1259,4162,363,0,168961,14736,0,680,0,0,NULL
1260,4080,378,0,165648,15337,0,680,0,0,NULL
1261,4080,378,0,165648,15337,0,680,0,0,NULL
1262,4162,363,0,168961,14736,0,680,0,0,NULL
1263,4162,363,0,168961,14736,0,680,0,0,NULL
1264,4080,363,0,165648,14736,0,680,0,0,NULL
1265,4080,363,0,165648,14736,0,680,0,0,NULL
1266,3058,347,0,124139,14102,0,680,0,0,NULL
1267,3998,374,0,162335,15187,0,680,0,0,NULL
1268,4250,370,0,172550,15036,0,400,0,0,NULL
1269,4250,370,0,172550,15036,0,400,0,0,NULL
1270,4250,370,0,172550,15036,0,400,0,0,NULL
1271,4250,370,0,172550,15036,0,400,0,0,NULL
1272,4250,370,0,172550,15036,0,400,0,0,NULL
1273,3995,276,0,162197,11192,0,400,0,0,NULL
1274,3196,207,0,129758,8388,0,400,0,0,NULL
1275,4080,378,0,165648,15337,0,680,0,0,NULL
1276,4162,363,0,168961,14736,0,680,0,0,NULL
1277,3998,374,0,162335,15187,0,680,0,0,NULL
1278,6039,234,0,245194,9515,0,340,0,0,NULL
1279,6039,234,0,245194,9515,0,340,0,0,NULL
1280,3995,265,0,162197,10754,0,400,0,0,NULL
1281,4075,352,0,165441,14302,0,400,0,0,NULL
1282,3825,251,0,155295,10175,0,340,0,0,NULL
1283,3825,251,0,155295,10175,0,340,0,0,NULL
1284,6163,227,0,250198,9233,0,340,0,0,NULL
1285,6163,227,0,250198,9233,0,340,0,0,NULL
1286,5677,232,0,230482,9420,0,400,0,0,NULL
1287,5677,232,0,230482,9420,0,400,0,0,NULL
1288,5677,232,0,230482,9420,0,400,0,0,NULL
1289,3400,209,0,138040,8472,0,340,0,0,NULL
1290,6163,227,0,250198,9233,0,340,0,0,NULL
1291,3749,273,0,152189,11083,0,480,0,0,NULL
1292,3749,273,0,152189,11083,0,480,0,0,NULL
1293,3995,367,0,162197,14886,0,400,0,0,NULL
1294,3995,367,0,162197,14886,0,400,0,0,NULL
1297,3468,209,0,140801,8472,0,340,0,0,NULL
1298,3468,209,0,140801,8472,0,340,0,0,NULL
1299,4165,276,0,169099,11195,0,340,0,0,NULL
1300,3902,241,0,158401,9776,0,340,0,0,NULL
1301,3902,241,0,158401,9776,0,340,0,0,NULL
1302,4165,276,0,169099,11195,0,340,0,0,NULL
1303,4165,276,0,169099,11195,0,340,0,0,NULL
1304,3825,241,0,155295,9776,0,340,0,0,NULL
1305,3825,241,0,155295,9776,0,340,0,0,NULL
1306,4165,367,0,169099,14889,0,340,0,0,NULL
1307,4165,367,0,169099,14889,0,340,0,0,NULL
1324,3315,273,0,134589,11095,0,480,0,0,NULL
1325,4335,294,0,176001,11948,0,480,0,0,NULL
1326,3329,213,0,135169,8642,0,680,0,0,NULL
1327,3329,213,0,135169,8642,0,680,0,0,NULL
1328,4080,378,0,165648,15337,0,680,0,0,NULL
1329,4080,378,0,165648,15337,0,680,0,0,NULL
1330,4165,367,0,169099,14889,0,400,0,0,NULL
1331,4165,367,0,169099,14889,0,400,0,0,NULL
1332,5916,241,0,240190,9802,0,680,0,0,NULL
1333,5916,241,0,240190,9802,0,680,0,0,NULL
1334,2546,198,0,103364,8025,0,680,0,0,NULL
1335,3329,213,0,135169,8642,0,680,0,0,NULL
1336,3672,246,0,149083,9971,0,680,0,0,NULL
1337,3672,246,0,149083,9971,0,680,0,0,NULL
1338,3998,374,0,162335,15187,0,680,0,0,NULL
1339,3998,374,0,162335,15187,0,680,0,0,NULL
1342,3825,251,0,155295,10175,0,520,0,0,NULL
1343,3825,251,0,155295,10175,0,520,0,0,NULL
1351,3995,367,0,162197,14886,0,400,0,0,NULL
1352,3596,238,0,145977,9678,0,400,0,0,NULL
1353,3596,238,0,145977,9678,0,400,0,0,NULL
1354,3468,230,0,140801,9320,0,480,0,0,NULL
1355,3998,281,0,162335,11419,0,680,0,0,NULL
1356,4250,306,0,172550,12436,0,480,0,0,NULL
1357,4080,273,0,165648,11079,0,680,0,0,NULL
1358,3832,237,0,155571,9605,0,540,0,0,NULL
1359,3995,276,0,162197,11192,0,400,0,0,NULL
1360,3995,276,0,162197,11192,0,400,0,0,NULL
1362,3196,215,0,129758,8730,0,400,0,0,NULL
1363,3995,352,0,162197,14302,0,400,0,0,NULL
1364,4075,352,0,165441,14302,0,400,0,0,NULL
1373,2867,253,0,116380,10291,0,480,0,0,NULL
1374,3749,273,0,152189,11083,0,480,0,0,NULL
1375,4250,278,0,172550,11305,0,400,0,0,NULL
1376,4250,278,0,172550,11305,0,400,0,0,NULL
1379,3596,238,0,145977,9678,0,400,0,0,NULL
1380,3596,238,0,145977,9678,0,400,0,0,NULL
1405,3596,238,0,145977,9678,0,540,0,0,NULL
1407,3915,273,0,158953,11083,0,400,0,0,NULL
1408,3915,273,0,158953,11083,0,400,0,0,NULL
1409,3260,207,0,132353,8388,0,400,0,0,NULL
1410,3260,207,0,132353,8388,0,400,0,0,NULL
1431,5798,239,0,235386,9706,0,680,0,0,NULL
1432,5798,239,0,235386,9706,0,680,0,0,NULL
1436,3055,327,0,124033,13281,0,400,0,0,NULL
1437,3995,352,0,162197,14302,0,400,0,0,NULL
1438,4075,265,0,165441,10754,0,400,0,0,NULL
1439,4075,265,0,165441,10754,0,400,0,0,NULL
1440,3524,246,0,143058,9974,0,400,0,0,NULL
1441,3524,246,0,143058,9974,0,400,0,0,NULL
1442,5793,234,0,235186,9514,0,400,0,0,NULL
1443,5793,234,0,235186,9514,0,400,0,0,NULL
1444,3596,248,0,145977,10073,0,400,0,0,NULL
1445,3596,248,0,145977,10073,0,400,0,0,NULL
1446,4335,356,0,176001,14447,0,340,0,0,NULL
1447,3902,241,0,158401,9776,0,340,0,0,NULL
1448,4250,268,0,172550,10862,0,400,0,0,NULL
1449,4250,268,0,172550,10862,0,400,0,0,NULL
1450,2867,230,0,116380,9356,0,340,0,0,NULL
1451,4165,276,0,169099,11195,0,340,0,0,NULL
1466,4075,352,0,165441,14302,0,400,0,0,NULL
1467,3995,352,0,162197,14302,0,400,0,0,NULL
1468,4335,356,0,176001,14447,0,340,0,0,NULL
1469,3749,248,0,152189,10075,0,340,0,0,NULL
1470,4250,278,0,172550,11305,0,340,0,0,NULL
1471,4250,278,0,172550,11305,0,340,0,0,NULL
1495,4165,276,0,169099,11195,0,400,0,0,NULL
1496,6286,227,0,255201,9233,0,400,0,0,NULL
1497,3400,209,0,138040,8472,0,400,0,0,NULL
1498,3400,209,0,138040,8472,0,400,0,0,NULL
1499,3599,253,0,146102,10277,0,680,0,0,NULL
1500,3599,253,0,146102,10277,0,680,0,0,NULL
1501,4250,294,0,172550,11948,0,480,0,0,NULL
1502,3995,367,0,162197,14886,0,400,0,0,NULL
1503,4311,273,0,175017,11083,0,540,0,0,NULL
1504,2500,199,0,101500,8075,0,340,0,0,NULL
1505,3698,162,0,150119,6595,0,340,0,0,NULL
1506,2450,262,0,99470,10635,0,340,0,0,NULL
1507,2700,215,0,109620,8728,0,340,0,0,NULL
1508,3250,259,0,131950,10498,0,340,0,0,NULL
1509,6034,232,0,244993,9417,0,680,0,0,NULL
1510,3058,261,0,124139,10603,0,680,0,0,NULL
1511,3998,281,0,162335,11419,0,680,0,0,NULL
1512,3998,281,0,162335,11419,0,680,0,0,NULL
1523,4250,294,0,172550,11948,0,480,0,0,NULL
1524,4250,294,0,172550,11948,0,480,0,0,NULL
1525,4250,306,0,172550,12436,0,480,0,0,NULL
1526,4250,306,0,172550,12436,0,480,0,0,NULL
1551,3995,367,0,162197,14886,0,400,0,0,NULL
1552,3995,367,0,162197,14886,0,400,0,0,NULL
1553,4075,352,0,165441,14302,0,400,0,0,NULL
1554,3524,246,0,143058,9974,0,400,0,0,NULL
1555,5793,225,0,235186,9140,0,400,0,0,NULL
1556,4075,265,0,165441,10754,0,400,0,0,NULL
1557,4075,265,0,165441,10754,0,400,0,0,NULL
1558,3596,238,0,145977,9678,0,400,0,0,NULL
1559,3596,238,0,145977,9678,0,400,0,0,NULL
1560,3596,248,0,145977,10073,0,400,0,0,NULL
1561,3915,273,0,158953,11083,0,400,0,0,NULL
1562,3915,273,0,158953,11083,0,400,0,0,NULL
1563,3596,238,0,145977,9678,0,400,0,0,NULL
1564,3596,238,0,145977,9678,0,400,0,0,NULL
1565,4075,352,0,165441,14302,0,400,0,0,NULL
1566,4075,352,0,165441,14302,0,400,0,0,NULL
1567,3196,215,0,129758,8730,0,400,0,0,NULL
1568,3667,238,0,148897,9678,0,400,0,0,NULL
1569,3667,238,0,148897,9678,0,400,0,0,NULL
1570,3915,273,0,158953,11083,0,400,0,0,NULL
1571,3995,367,0,162197,14886,0,400,0,0,NULL
1572,3995,367,0,162197,14886,0,400,0,0,NULL
1573,6286,227,0,255201,9233,0,400,0,0,NULL
1574,3749,248,0,152189,10075,0,400,0,0,NULL
1575,3995,352,0,162197,14302,0,400,0,0,NULL
1576,3995,352,0,162197,14302,0,400,0,0,NULL
1577,3915,363,0,158953,14740,0,400,0,0,NULL
1578,5793,234,0,235186,9514,0,400,0,0,NULL
1579,5793,234,0,235186,9514,0,400,0,0,NULL
1580,5793,234,0,235186,9514,0,400,0,0,NULL
1581,3825,251,0,155295,10175,0,400,0,0,NULL
1582,3825,251,0,155295,10175,0,400,0,0,NULL
1583,4250,370,0,172550,15036,0,400,0,0,NULL
1584,4618,218,0,187501,8836,0,400,0,0,NULL
1585,6039,234,0,245194,9515,0,400,0,0,NULL
1586,6039,234,0,245194,9515,0,400,0,0,NULL
1587,3260,207,0,132353,8388,0,400,0,0,NULL
1588,3260,207,0,132353,8388,0,400,0,0,NULL
1697,3995,367,0,162197,14886,0,400,0,0,NULL
1698,3995,367,0,162197,14886,0,400,0,0,NULL
1699,4075,352,0,165441,14302,0,680,0,0,NULL
1700,3745,246,0,152065,9971,0,680,0,0,NULL
1701,3596,238,0,145977,9678,0,400,0,0,NULL
1702,3596,238,0,145977,9678,0,400,0,0,NULL
1703,3596,248,0,145977,10073,0,400,0,0,NULL
1704,3596,238,0,145977,9678,0,400,0,0,NULL
1705,3596,238,0,145977,9678,0,400,0,0,NULL
1706,3196,215,0,129758,8730,0,400,0,0,NULL
1707,4335,391,0,176001,15891,0,480,0,0,NULL
1708,4335,391,0,176001,15891,0,480,0,0,NULL
1709,3672,246,0,149083,9971,0,680,0,0,NULL
1710,3672,246,0,149083,9971,0,680,0,0,NULL
1711,3915,363,0,158953,14740,0,400,0,0,NULL
1712,4075,352,0,165441,14302,0,400,0,0,NULL
1713,3995,276,0,162197,11192,0,400,0,0,NULL
1714,3995,276,0,162197,11192,0,400,0,0,NULL
1715,4250,391,0,172550,15891,0,480,0,0,NULL
1716,4250,391,0,172550,15891,0,480,0,0,NULL
1717,2925,233,0,118755,9448,0,340,0,0,NULL
1718,3749,248,0,152189,10075,0,340,0,0,NULL
1719,417,14,0,16910,560,0,340,0,0,NULL
5001,4080,378,0,165648,15337,0,680,0,0,NULL
5002,4080,378,0,165648,15337,0,680,0,0,NULL
5003,3902,265,0,158401,10754,0,480,0,0,NULL
5004,3902,265,0,158401,10754,0,480,0,0,NULL
5005,4335,268,0,176001,10862,0,400,0,0,NULL
5006,4335,268,0,176001,10862,0,400,0,0,NULL
5007,3524,246,0,143058,9974,0,400,0,0,NULL
5008,3524,246,0,143058,9974,0,400,0,0,NULL
5011,5793,225,0,235186,9140,0,400,0,0,NULL
5012,5793,225,0,235186,9140,0,400,0,0,NULL
6001,2500,199,0,101500,8075,0,340,0,0,NULL
6002,2350,197,0,95410,7995,0,400,0,0,NULL
6003,3000,273,0,121800,11104,0,480,0,0,NULL
6004,2500,219,0,101500,8883,0,480,0,0,NULL
6005,3120,253,0,126672,10288,0,680,0,0,NULL
6006,4080,273,0,165648,11079,0,680,0,0,NULL
6007,3250,284,0,131950,11548,0,480,0,0,NULL
6008,3120,264,0,126672,10708,0,680,0,0,NULL
6009,3995,276,0,162197,11192,0,400,0,0,NULL
6010,3995,276,0,162197,11192,0,400,0,0,NULL
6011,2500,191,0,101500,7759,0,340,0,0,NULL
6012,2450,217,0,99470,8796,0,480,0,0,NULL
6013,2500,191,0,101500,7759,0,520,0,0,NULL
6014,3250,273,0,131950,11095,0,480,0,0,NULL
6015,3250,273,0,131950,11095,0,480,0,0,NULL
6016,3995,265,0,162197,10754,0,400,0,0,NULL
6017,3995,265,0,162197,10754,0,400,0,0,NULL
6018,3250,284,0,131950,11548,0,480,0,0,NULL
6019,4250,306,0,172550,12436,0,480,0,0,NULL
6020,3738,273,0,151743,11095,0,540,0,0,NULL
8001,2587,321,0,105040,13017,0,680,0,0,NULL
8002,2587,321,0,105040,13017,0,680,0,0,NULL
8003,4586,214,0,186176,8705,0,540,0,0,NULL
8004,4586,214,0,186176,8705,0,540,0,0,NULL
8005,2585,227,0,104951,9217,0,400,0,0,NULL
8006,2585,227,0,104951,9217,0,400,0,0,NULL
8007,2750,349,0,111650,14177,0,480,0,0,NULL
8008,2750,349,0,111650,14177,0,480,0,0,NULL
8009,4162,363,0,168961,14736,0,680,0,0,NULL
8010,4162,363,0,168961,14736,0,680,0,0,NULL
8011,3998,281,0,162335,11419,0,680,0,0,NULL
8012,3998,281,0,162335,11419,0,680,0,0,NULL
8013,3185,256,0,129311,10395,0,340,0,0,NULL
8014,4165,276,0,169099,11195,0,340,0,0,NULL
8015,2984,224,0,121130,9078,0,340,0,0,NULL
8016,3902,241,0,158401,9776,0,340,0,0,NULL
8017,3315,248,0,134589,10086,0,340,0,0,NULL
8018,4335,268,0,176001,10862,0,340,0,0,NULL
8019,3185,256,0,129311,10395,0,340,0,0,NULL
8020,4165,276,0,169099,11195,0,340,0,0,NULL
8021,2548,200,0,103449,8108,0,340,0,0,NULL
8022,3332,215,0,135279,8732,0,340,0,0,NULL
8023,3000,331,0,121800,13425,0,340,0,0,NULL
8024,3250,344,0,131950,13962,0,340,0,0,NULL
8025,4350,211,0,176610,8580,0,340,0,0,NULL
8026,4713,220,0,191328,8923,0,340,0,0,NULL
8027,2700,215,0,109620,8728,0,340,0,0,NULL
8028,2925,224,0,118755,9078,0,340,0,0,NULL
8029,2600,194,0,105560,7867,0,340,0,0,NULL
8030,3400,209,0,138040,8472,0,340,0,0,NULL
8031,4080,284,0,165648,11532,0,680,0,0,NULL
8032,4080,284,0,165648,11532,0,680,0,0,NULL
8033,4162,363,0,168961,14736,0,680,0,0,NULL
8034,4162,363,0,168961,14736,0,680,0,0,NULL
8035,3196,207,0,129758,8388,0,400,0,0,NULL
8036,3196,207,0,129758,8388,0,400,0,0,NULL
8037,3995,367,0,162197,14886,0,400,0,0,NULL
8038,3995,367,0,162197,14886,0,400,0,0,NULL
8039,5798,239,0,235386,9706,0,680,0,0,NULL
8040,5798,239,0,235386,9706,0,680,0,0,NULL
8041,4080,273,0,165648,11079,0,680,0,0,NULL
8042,4080,273,0,165648,11079,0,680,0,0,NULL
8043,4162,273,0,168961,11079,0,680,0,0,NULL
8044,4162,273,0,168961,11079,0,680,0,0,NULL
8045,3185,256,0,129311,10395,0,340,0,0,NULL
8046,4165,276,0,169099,11195,0,340,0,0,NULL
8047,3250,259,0,131950,10498,0,340,0,0,NULL
