gacha_element_id,gacha_pattern,draw_time,draw_count,use_item,draw_cost,select_table_no,bonus_table_no,settle_table_no,settle_count,unsettle_rarity,memo,campaign_image
510,10,5,10,polygon,50,510100,null,510100,1,null,null,tips_510_05.png
510,10,6,10,polygon,25,510100,null,null,0,null,null,161015_avi_pick_tips01.png
510,10,7,10,polygon,50,510100,null,null,0,null,null,tit_10ren.png
510,10,8,10,polygon,50,510100,null,null,0,null,null,tit_10ren.png
510,10,9,10,polygon,50,510100,null,null,0,null,null,tit_10ren.png
510,10,10,10,polygon,50,510100,null,510100,1,null,null,tips_510_05.png
510,10,11,10,polygon,25,510100,null,null,0,null,null,161015_avi_pick_tips01.png
510,10,12,10,polygon,50,510100,null,null,0,null,null,tit_10ren.png
510,10,13,10,polygon,50,510100,null,null,0,null,null,tit_10ren.png
510,10,14,10,polygon,50,510100,null,null,0,null,null,tit_10ren.png
510,10,15,10,polygon,50,510100,null,510100,1,null,null,tips_510_05.png
510,10,16,10,polygon,25,510100,null,null,0,null,null,161015_avi_pick_tips01.png
510,10,17,10,polygon,50,510100,null,null,0,null,null,tit_10ren.png
510,10,18,10,polygon,50,510100,null,null,0,null,null,tit_10ren.png
510,10,19,10,polygon,50,510100,null,null,0,null,null,tit_10ren.png
510,10,20,10,polygon,50,510100,null,510100,1,null,null,tips_510_05.png
510,10,21,10,polygon,25,510100,null,null,0,null,null,161015_avi_pick_tips01.png
510,10,22,10,polygon,50,510100,null,null,0,null,null,tit_10ren.png
510,10,23,10,polygon,50,510100,null,null,0,null,null,tit_10ren.png
510,10,24,10,polygon,50,510100,null,null,0,null,null,tit_10ren.png
510,10,25,10,polygon,50,510100,null,510100,1,null,null,tips_510_05.png
510,10,26,10,polygon,25,510100,null,null,0,null,null,161015_avi_pick_tips01.png
510,10,27,10,polygon,50,510100,null,null,0,null,null,tit_10ren.png
510,10,28,10,polygon,50,510100,null,null,0,null,null,tit_10ren.png
510,10,29,10,polygon,50,510100,null,null,0,null,null,tit_10ren.png
510,10,30,10,polygon,50,510100,null,510100,1,null,null,tips_510_05.png
510,10,31,10,polygon,25,510100,null,null,0,null,null,161015_avi_pick_tips01.png
510,10,32,10,polygon,50,510100,null,null,0,null,null,tit_10ren.png
510,10,33,10,polygon,50,510100,null,null,0,null,null,tit_10ren.png
510,10,34,10,polygon,50,510100,null,null,0,null,null,tit_10ren.png
510,10,35,10,polygon,50,510100,null,510100,1,null,null,tips_510_05.png
510,10,36,10,polygon,25,510100,null,null,0,null,null,161015_avi_pick_tips01.png
510,10,37,10,polygon,50,510100,null,null,0,null,null,tit_10ren.png
510,10,38,10,polygon,50,510100,null,null,0,null,null,tit_10ren.png
510,10,39,10,polygon,50,510100,null,null,0,null,null,tit_10ren.png
510,10,40,10,polygon,50,510100,null,510100,1,null,null,tips_510_05.png
510,10,41,10,polygon,25,510100,null,null,0,null,null,161015_avi_pick_tips01.png
510,10,42,10,polygon,50,510100,null,null,0,null,null,tit_10ren.png
510,10,43,10,polygon,50,510100,null,null,0,null,null,tit_10ren.png
510,10,44,10,polygon,50,510100,null,null,0,null,null,tit_10ren.png
510,10,45,10,polygon,50,510100,null,510100,1,null,null,tips_510_05.png
510,10,46,10,polygon,25,510100,null,null,0,null,null,161015_avi_pick_tips01.png
510,10,47,10,polygon,50,510100,null,null,0,null,null,tit_10ren.png
510,10,48,10,polygon,50,510100,null,null,0,null,null,tit_10ren.png
510,10,49,10,polygon,50,510100,null,null,0,null,null,tit_10ren.png
510,10,50,10,polygon,50,510100,null,510100,1,null,null,tips_510_05.png
511,10,0,10,polygon,50,511100,null,null,0,null,null,tips_511_100.png
511,10,1,1,polygon,1,511101,null,null,0,null,null,tit_stepup188_01.png
511,10,2,3,polygon,9,511101,null,null,0,null,null,tit_stepup188_02.png
511,10,3,10,polygon,35,511103,511103,null,0,null,null,tips_511_103.png
511,10,4,10,polygon,50,511104,null,511104,1,null,null,tips_511_104.png
511,10,5,10,polygon,50,511105,511105,null,0,null,null,tips_511_105.png
511,10,6,10,polygon,50,511106,511106,null,0,null,null,tips_511_106.png
511,10,7,10,polygon,50,511100,null,null,0,null,null,tips_511_107.png
512,1,0,1,polygon,5,512010,null,null,0,null,null,null
512,10,0,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,1,10,polygon,25,512100,null,null,0,null,null,161015_avi_pick_tips01.png
512,10,2,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,3,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,4,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,5,10,polygon,50,512100,null,512105,1,null,null,tips_512.png
512,10,6,10,polygon,25,512100,null,null,0,null,null,161015_avi_pick_tips01.png
512,10,7,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,8,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,9,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,10,10,polygon,50,512100,null,512105,1,null,null,tips_512.png
512,10,11,10,polygon,25,512100,null,null,0,null,null,161015_avi_pick_tips01.png
512,10,12,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,13,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,14,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,15,10,polygon,50,512100,null,512105,1,null,null,tips_512.png
512,10,16,10,polygon,25,512100,null,null,0,null,null,161015_avi_pick_tips01.png
512,10,17,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,18,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,19,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,20,10,polygon,50,512100,null,512105,1,null,null,tips_512.png
512,10,21,10,polygon,25,512100,null,null,0,null,null,161015_avi_pick_tips01.png
512,10,22,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,23,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,24,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,25,10,polygon,50,512100,null,512105,1,null,null,tips_512.png
512,10,26,10,polygon,25,512100,null,null,0,null,null,161015_avi_pick_tips01.png
512,10,27,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,28,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,29,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,30,10,polygon,50,512100,null,512105,1,null,null,tips_512.png
512,10,31,10,polygon,25,512100,null,null,0,null,null,161015_avi_pick_tips01.png
512,10,32,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,33,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,34,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,35,10,polygon,50,512100,null,512105,1,null,null,tips_512.png
512,10,36,10,polygon,25,512100,null,null,0,null,null,161015_avi_pick_tips01.png
512,10,37,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,38,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,39,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,40,10,polygon,50,512100,null,512105,1,null,null,tips_512.png
512,10,41,10,polygon,25,512100,null,null,0,null,null,161015_avi_pick_tips01.png
512,10,42,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,43,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,44,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,45,10,polygon,50,512100,null,512105,1,null,null,tips_512.png
512,10,46,10,polygon,25,512100,null,null,0,null,null,161015_avi_pick_tips01.png
512,10,47,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,48,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,49,10,polygon,50,512100,null,null,0,null,null,tit_10ren.png
512,10,50,10,polygon,50,512100,null,512105,1,null,null,tips_512.png
513,1,0,1,polygon,5,513010,null,null,0,null,null,null
513,10,0,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,1,10,polygon,25,513100,null,null,0,null,null,161015_avi_pick_tips01.png
513,10,2,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,3,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,4,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,5,10,polygon,50,513100,null,513105,1,null,null,tips_513.png
513,10,6,10,polygon,25,513100,null,null,0,null,null,161015_avi_pick_tips01.png
513,10,7,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,8,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,9,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,10,10,polygon,50,513100,null,513105,1,null,null,tips_513.png
513,10,11,10,polygon,25,513100,null,null,0,null,null,161015_avi_pick_tips01.png
513,10,12,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,13,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,14,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,15,10,polygon,50,513100,null,513105,1,null,null,tips_513.png
513,10,16,10,polygon,25,513100,null,null,0,null,null,161015_avi_pick_tips01.png
513,10,17,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,18,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,19,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,20,10,polygon,50,513100,null,513105,1,null,null,tips_513.png
513,10,21,10,polygon,25,513100,null,null,0,null,null,161015_avi_pick_tips01.png
513,10,22,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,23,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,24,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,25,10,polygon,50,513100,null,513105,1,null,null,tips_513.png
513,10,26,10,polygon,25,513100,null,null,0,null,null,161015_avi_pick_tips01.png
513,10,27,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,28,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,29,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,30,10,polygon,50,513100,null,513105,1,null,null,tips_513.png
513,10,31,10,polygon,25,513100,null,null,0,null,null,161015_avi_pick_tips01.png
513,10,32,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,33,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,34,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,35,10,polygon,50,513100,null,513105,1,null,null,tips_513.png
513,10,36,10,polygon,25,513100,null,null,0,null,null,161015_avi_pick_tips01.png
513,10,37,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,38,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,39,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,40,10,polygon,50,513100,null,513105,1,null,null,tips_513.png
513,10,41,10,polygon,25,513100,null,null,0,null,null,161015_avi_pick_tips01.png
513,10,42,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,43,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,44,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,45,10,polygon,50,513100,null,513105,1,null,null,tips_513.png
513,10,46,10,polygon,25,513100,null,null,0,null,null,161015_avi_pick_tips01.png
513,10,47,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,48,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,49,10,polygon,50,513100,null,null,0,null,null,tit_10ren.png
513,10,50,10,polygon,50,513100,null,513105,1,null,null,tips_513.png
514,1,1,1,polygon,5,514100,null,null,0,null,null,tit_single.png
514,1,0,1,polygon,5,514010,null,null,0,null,null,null
514,10,0,10,polygon,50,514100,null,null,0,null,null,tit_10ren.png
515,1,0,1,polygon,5,515100,null,null,0,null,null,tips_r4_over.png
515,10,0,10,polygon,50,515100,null,515100,1,null,null,tips_r5_1.png
516,1,0,1,polygon,5,516100,null,null,0,null,null,tips_r4_over.png
516,10,0,10,polygon,50,516100,null,516100,1,null,null,tips_r5_1.png
517,1,0,1,polygon,5,517100,null,null,0,null,null,tips_r4_over.png
517,10,0,10,polygon,50,517100,null,517100,1,null,null,tips_r5_1.png
518,1,0,1,polygon,5,518010,null,null,0,null,null,null
518,10,0,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,1,10,polygon,25,518100,null,null,0,null,null,161015_avi_pick_tips01.png
518,10,2,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,3,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,4,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,5,10,polygon,50,518100,null,518105,1,null,null,tips_518.png
518,10,6,10,polygon,25,518100,null,null,0,null,null,161015_avi_pick_tips01.png
518,10,7,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,8,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,9,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,10,10,polygon,50,518100,null,518105,1,null,null,tips_518.png
518,10,11,10,polygon,25,518100,null,null,0,null,null,161015_avi_pick_tips01.png
518,10,12,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,13,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,14,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,15,10,polygon,50,518100,null,518105,1,null,null,tips_518.png
518,10,16,10,polygon,25,518100,null,null,0,null,null,161015_avi_pick_tips01.png
518,10,17,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,18,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,19,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,20,10,polygon,50,518100,null,518105,1,null,null,tips_518.png
518,10,21,10,polygon,25,518100,null,null,0,null,null,161015_avi_pick_tips01.png
518,10,22,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,23,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,24,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,25,10,polygon,50,518100,null,518105,1,null,null,tips_518.png
518,10,26,10,polygon,25,518100,null,null,0,null,null,161015_avi_pick_tips01.png
518,10,27,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,28,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,29,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,30,10,polygon,50,518100,null,518105,1,null,null,tips_518.png
518,10,31,10,polygon,25,518100,null,null,0,null,null,161015_avi_pick_tips01.png
518,10,32,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,33,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,34,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,35,10,polygon,50,518100,null,518105,1,null,null,tips_518.png
518,10,36,10,polygon,25,518100,null,null,0,null,null,161015_avi_pick_tips01.png
518,10,37,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,38,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,39,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,40,10,polygon,50,518100,null,518105,1,null,null,tips_518.png
518,10,41,10,polygon,25,518100,null,null,0,null,null,161015_avi_pick_tips01.png
518,10,42,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,43,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,44,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,45,10,polygon,50,518100,null,518105,1,null,null,tips_518.png
518,10,46,10,polygon,25,518100,null,null,0,null,null,161015_avi_pick_tips01.png
518,10,47,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,48,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,49,10,polygon,50,518100,null,null,0,null,null,tit_10ren.png
518,10,50,10,polygon,50,518100,null,518105,1,null,null,tips_518.png
519,1,0,1,polygon,5,519010,null,null,0,null,null,null
519,10,0,10,polygon,50,519100,null,519100,1,null,null,tips_r5_1.png
519,10,1,10,polygon,25,519100,null,519100,1,null,null,161015_avi_pick_tips01.png
520,10,1,1,polygon,3,520101,null,null,0,null,null,tips_520_01.png
520,10,2,3,polygon,9,520101,520102,null,0,null,null,tips_520_02.png
520,10,3,5,polygon,15,520101,520103,null,0,null,null,tips_520_03.png
520,10,4,10,polygon,35,520100,520104,null,0,null,null,tips_520_04.png
520,10,5,10,polygon,50,520100,null,520105,1,null,null,tips_520_05.png
520,10,6,1,polygon,3,520101,null,null,0,null,null,tips_520_01.png
520,10,7,3,polygon,9,520101,520102,null,0,null,null,tips_520_02.png
520,10,8,5,polygon,15,520101,520103,null,0,null,null,tips_520_03.png
520,10,9,10,polygon,35,520100,520104,null,0,null,null,tips_520_04.png
520,10,10,10,polygon,50,520100,null,520105,1,null,null,tips_520_05.png
520,10,11,1,polygon,3,520101,null,null,0,null,null,tips_520_01.png
520,10,12,3,polygon,9,520101,520102,null,0,null,null,tips_520_02.png
520,10,13,5,polygon,15,520101,520103,null,0,null,null,tips_520_03.png
520,10,14,10,polygon,35,520100,520104,null,0,null,null,tips_520_04.png
520,10,15,10,polygon,50,520100,null,520105,1,null,null,tips_520_05.png
520,10,16,1,polygon,3,520101,null,null,0,null,null,tips_520_01.png
520,10,17,3,polygon,9,520101,520102,null,0,null,null,tips_520_02.png
520,10,18,5,polygon,15,520101,520103,null,0,null,null,tips_520_03.png
520,10,19,10,polygon,35,520100,520104,null,0,null,null,tips_520_04.png
520,10,20,10,polygon,50,520100,null,520105,1,null,null,tips_520_05.png
520,10,21,1,polygon,3,520101,null,null,0,null,null,tips_520_01.png
520,10,22,3,polygon,9,520101,520102,null,0,null,null,tips_520_02.png
520,10,23,5,polygon,15,520101,520103,null,0,null,null,tips_520_03.png
520,10,24,10,polygon,35,520100,520104,null,0,null,null,tips_520_04.png
520,10,25,10,polygon,50,520100,null,520105,1,null,null,tips_520_05.png
520,10,26,1,polygon,3,520101,null,null,0,null,null,tips_520_01.png
520,10,27,3,polygon,9,520101,520102,null,0,null,null,tips_520_02.png
520,10,28,5,polygon,15,520101,520103,null,0,null,null,tips_520_03.png
520,10,29,10,polygon,35,520100,520104,null,0,null,null,tips_520_04.png
520,10,30,10,polygon,50,520100,null,520105,1,null,null,tips_520_05.png
520,10,31,1,polygon,3,520101,null,null,0,null,null,tips_520_01.png
520,10,32,3,polygon,9,520101,520102,null,0,null,null,tips_520_02.png
520,10,33,5,polygon,15,520101,520103,null,0,null,null,tips_520_03.png
520,10,34,10,polygon,35,520100,520104,null,0,null,null,tips_520_04.png
520,10,35,10,polygon,50,520100,null,520105,1,null,null,tips_520_05.png
520,10,36,1,polygon,3,520101,null,null,0,null,null,tips_520_01.png
520,10,37,3,polygon,9,520101,520102,null,0,null,null,tips_520_02.png
520,10,38,5,polygon,15,520101,520103,null,0,null,null,tips_520_03.png
520,10,39,10,polygon,35,520100,520104,null,0,null,null,tips_520_04.png
520,10,40,10,polygon,50,520100,null,520105,1,null,null,tips_520_05.png
520,10,41,1,polygon,3,520101,null,null,0,null,null,tips_520_01.png
520,10,42,3,polygon,9,520101,520102,null,0,null,null,tips_520_02.png
520,10,43,5,polygon,15,520101,520103,null,0,null,null,tips_520_03.png
520,10,44,10,polygon,35,520100,520104,null,0,null,null,tips_520_04.png
520,10,45,10,polygon,50,520100,null,520105,1,null,null,tips_520_05.png
520,10,46,1,polygon,3,520101,null,null,0,null,null,tips_520_01.png
520,10,47,3,polygon,9,520101,520102,null,0,null,null,tips_520_02.png
520,10,48,5,polygon,15,520101,520103,null,0,null,null,tips_520_03.png
520,10,49,10,polygon,35,520100,520104,null,0,null,null,tips_520_04.png
520,10,50,10,polygon,50,520100,null,520105,1,null,null,tips_520_05.png
520,10,0,10,polygon,50,520100,null,null,0,null,null,tips_520_00.png
521,1,0,1,polygon,5,521010,null,null,0,null,null,null
521,10,1,10,polygon,25,521100,null,null,0,null,null,161015_avi_pick_tips01.png
521,10,0,10,polygon,50,521100,null,null,0,null,null,r4_tips.png
522,1,0,1,polygon,5,522010,null,null,0,null,null,null
522,10,0,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,1,10,polygon,25,522100,null,null,0,null,null,161015_avi_pick_tips01.png
522,10,2,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,3,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,4,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,5,10,polygon,50,522100,null,522105,1,null,null,tips_522_05.png
522,10,6,10,polygon,25,522100,null,null,0,null,null,161015_avi_pick_tips01.png
522,10,7,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,8,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,9,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,10,10,polygon,50,522100,null,522105,1,null,null,tips_522_05.png
522,10,11,10,polygon,25,522100,null,null,0,null,null,161015_avi_pick_tips01.png
522,10,12,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,13,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,14,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,15,10,polygon,50,522100,null,522105,1,null,null,tips_522_05.png
522,10,16,10,polygon,25,522100,null,null,0,null,null,161015_avi_pick_tips01.png
522,10,17,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,18,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,19,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,20,10,polygon,50,522100,null,522105,1,null,null,tips_522_05.png
522,10,21,10,polygon,25,522100,null,null,0,null,null,161015_avi_pick_tips01.png
522,10,22,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,23,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,24,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,25,10,polygon,50,522100,null,522105,1,null,null,tips_522_05.png
522,10,26,10,polygon,25,522100,null,null,0,null,null,161015_avi_pick_tips01.png
522,10,27,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,28,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,29,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,30,10,polygon,50,522100,null,522105,1,null,null,tips_522_05.png
522,10,31,10,polygon,25,522100,null,null,0,null,null,161015_avi_pick_tips01.png
522,10,32,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,33,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,34,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,35,10,polygon,50,522100,null,522105,1,null,null,tips_522_05.png
522,10,36,10,polygon,25,522100,null,null,0,null,null,161015_avi_pick_tips01.png
522,10,37,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,38,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,39,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,40,10,polygon,50,522100,null,522105,1,null,null,tips_522_05.png
522,10,41,10,polygon,25,522100,null,null,0,null,null,161015_avi_pick_tips01.png
522,10,42,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,43,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,44,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,45,10,polygon,50,522100,null,522105,1,null,null,tips_522_05.png
522,10,46,10,polygon,25,522100,null,null,0,null,null,161015_avi_pick_tips01.png
522,10,47,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,48,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,49,10,polygon,50,522100,null,null,0,null,null,tit_10ren.png
522,10,50,10,polygon,50,522100,null,522105,1,null,null,tips_522_05.png
523,1,0,1,polygon,5,523010,null,null,0,null,null,null
523,10,0,10,polygon,50,523100,null,null,0,null,null,tit_10ren.png
523,10,1,10,polygon,25,523100,null,null,0,null,null,161015_avi_pick_tips01.png
523,10,2,10,polygon,50,523100,null,null,0,null,null,tit_10ren.png
523,10,3,10,polygon,50,523100,null,null,0,null,null,tit_10ren.png
523,10,4,10,polygon,50,523100,null,null,0,null,null,tit_10ren.png
523,10,5,10,polygon,50,523100,null,523105,1,null,null,tips_523_05.png
523,10,6,10,polygon,25,523100,null,null,0,null,null,161015_avi_pick_tips01.png
523,10,7,10,polygon,50,523100,null,null,0,null,null,tit_10ren.png
523,10,8,10,polygon,50,523100,null,null,0,null,null,tit_10ren.png
523,10,9,10,polygon,50,523100,null,null,0,null,null,tit_10ren.png
523,10,10,10,polygon,50,523100,null,523105,1,null,null,tips_523_05.png
523,10,11,10,polygon,25,523100,null,null,0,null,null,161015_avi_pick_tips01.png
523,10,12,10,polygon,50,523100,null,null,0,null,null,tit_10ren.png
523,10,13,10,polygon,50,523100,null,null,0,null,null,tit_10ren.png
523,10,14,10,polygon,50,523100,null,null,0,null,null,tit_10ren.png
523,10,15,10,polygon,50,523100,null,523105,1,null,null,tips_523_05.png
523,10,16,10,polygon,25,523100,null,null,0,null,null,161015_avi_pick_tips01.png
523,10,17,10,polygon,50,523100,null,null,0,null,null,tit_10ren.png
523,10,18,10,polygon,50,523100,null,null,0,null,null,tit_10ren.png
523,10,19,10,polygon,50,523100,null,null,0,null,null,tit_10ren.png
523,10,20,10,polygon,50,523100,null,523105,1,null,null,tips_523_05.png
523,10,21,10,polygon,25,523100,null,null,0,null,null,161015_avi_pick_tips01.png
523,10,22,10,polygon,50,523100,null,null,0,null,null,tit_10ren.png
523,10,23,10,polygon,50,523100,null,null,0,null,null,tit_10ren.png
523,10,24,10,polygon,50,523100,null,null,0,null,null,tit_10ren.png
523,10,25,10,polygon,50,523100,null,523105,1,null,null,tips_523_05.png
523,10,26,10,polygon,25,523100,null,null,0,null,null,161015_avi_pick_tips01.png
523,10,27,10,polygon,50,523100,null,null,0,null,null,tit_10ren.png
523,10,28,10,polygon,50,523100,null,null,0,null,null,tit_10ren.png
523,10,29,10,polygon,50,523100,null,null,0,null,null,tit_10ren.png
523,10,30,10,polygon,50,523100,null,523105,1,null,null,tips_523_05.png
523,10,31,10,polygon,25,523100,null,null,0,null,null,161015_avi_pick_tips01.png
523,10,32,10,polygon,50,523100,null,null,0,null,null,tit_10ren.png
523,10,33,10,polygon,50,523100,null,null,0,null,null,tit_10ren.png
523,10,34,10,polygon,50,523100,null,null,0,null,null,tit_10ren.png
523,10,35,10,polygon,50,523100,null,523105,1,null,null,tips_523_05.png
523,10,36,10,polygon,25,523100,null,null,0,null,null,161015_avi_pick_tips01.png
523,10,37,10,polygon,50,523100,null,null,0,null,null,tit_10ren.png
523,10,38,10,polygon,50,523100,null,null,0,null,null,tit_10ren.png
523,10,39,10,polygon,50,523100,null,null,0,null,null,tit_10ren.png
523,10,40,10,polygon,50,523100,null,523105,1,null,null,tips_523_05.png
523,10,41,10,polygon,25,523100,null,null,0,null,null,161015_avi_pick_tips01.png
523,10,42,10,polygon,50,523100,null,null,0,null,null,tit_10ren.png
523,10,43,10,polygon,50,523100,null,null,0,null,null,tit_10ren.png
523,10,44,10,polygon,50,523100,null,null,0,null,null,tit_10ren.png
523,10,45,10,polygon,50,523100,null,523105,1,null,null,tips_523_05.png
523,10,46,10,polygon,25,523100,null,null,0,null,null,161015_avi_pick_tips01.png
